Contributors,Dependent repositories,First tag,Forks,Latest tag,Repository size,Stars,Total tags,Watchers,homepage,name,pkg_link,repo_link
21,0,"Jul 31, 2012",0,"Oct 15, 2015",22 MB,0,35,1,https://github.com/antonikonovalov/go-lang-idea-plugin,github.com/antonikonovalov/go-lang-idea-plugin/testData/psi/resolve/types/FromInjectedPackage/test,https://github.com/antonikonovalov/go-lang-idea-plugin/testData/psi/resolve/types/FromInjectedPackage/test,https://github.com/antonikonovalov/go-lang-idea-plugin
21,0,"Jul 31, 2012",0,"Oct 15, 2015",22 MB,0,35,1,https://github.com/antonikonovalov/go-lang-idea-plugin,github.com/antonikonovalov/go-lang-idea-plugin/testData/psi/resolve/calls/CallToFunctionWithSameNameAsMethodAcrossPackages,https://github.com/antonikonovalov/go-lang-idea-plugin/testData/psi/resolve/calls/CallToFunctionWithSameNameAsMethodAcrossPackages,https://github.com/antonikonovalov/go-lang-idea-plugin
21,0,"Jul 31, 2012",0,"Oct 15, 2015",22 MB,0,35,1,https://github.com/antonikonovalov/go-lang-idea-plugin,github.com/antonikonovalov/go-lang-idea-plugin/testData/psi/resolve/calls/ConversionToImportedFunction,https://github.com/antonikonovalov/go-lang-idea-plugin/testData/psi/resolve/calls/ConversionToImportedFunction,https://github.com/antonikonovalov/go-lang-idea-plugin
21,0,"Jul 31, 2012",0,"Oct 15, 2015",22 MB,0,35,1,https://github.com/antonikonovalov/go-lang-idea-plugin,github.com/antonikonovalov/go-lang-idea-plugin/testData/psi/resolve/types/FromMixedCaseImportedPackage,https://github.com/antonikonovalov/go-lang-idea-plugin/testData/psi/resolve/types/FromMixedCaseImportedPackage,https://github.com/antonikonovalov/go-lang-idea-plugin
21,0,"Jul 31, 2012",0,"Oct 15, 2015",22 MB,0,35,1,https://github.com/antonikonovalov/go-lang-idea-plugin,github.com/antonikonovalov/go-lang-idea-plugin/testData/psi/resolve/vars/FromInjectedImportedPackage,https://github.com/antonikonovalov/go-lang-idea-plugin/testData/psi/resolve/vars/FromInjectedImportedPackage,https://github.com/antonikonovalov/go-lang-idea-plugin
1,0,"Apr  3, 2018",0,"Apr 30, 2019",13.2 MB,0,0,1,https://github.com/dgellow/gamedev,github.com/dgellow/gamedev/triangle,https://github.com/dgellow/gamedev/triangle,https://github.com/dgellow/gamedev
1,0,"Apr  3, 2018",0,"Apr 30, 2019",13.2 MB,0,0,1,https://github.com/dgellow/gamedev,github.com/dgellow/gamedev/framework,https://github.com/dgellow/gamedev/framework,https://github.com/dgellow/gamedev
21,0,"Jul 31, 2012",0,"Oct 15, 2015",22 MB,0,35,1,https://github.com/antonikonovalov/go-lang-idea-plugin,github.com/antonikonovalov/go-lang-idea-plugin/testData/psi/resolve/types/FromCustomImportedPackage,https://github.com/antonikonovalov/go-lang-idea-plugin/testData/psi/resolve/types/FromCustomImportedPackage,https://github.com/antonikonovalov/go-lang-idea-plugin
21,0,"Jul 31, 2012",0,"Oct 15, 2015",22 MB,0,35,1,https://github.com/antonikonovalov/go-lang-idea-plugin,github.com/antonikonovalov/go-lang-idea-plugin/testData/quickfixes/local-variable,https://github.com/antonikonovalov/go-lang-idea-plugin/testData/quickfixes/local-variable,https://github.com/antonikonovalov/go-lang-idea-plugin
21,0,"Jul 31, 2012",0,"Oct 15, 2015",22 MB,0,35,1,https://github.com/antonikonovalov/go-lang-idea-plugin,github.com/antonikonovalov/go-lang-idea-plugin/testData/selectWord/block,https://github.com/antonikonovalov/go-lang-idea-plugin/testData/selectWord/block,https://github.com/antonikonovalov/go-lang-idea-plugin
21,0,"Jul 31, 2012",0,"Oct 15, 2015",22 MB,0,35,1,https://github.com/antonikonovalov/go-lang-idea-plugin,github.com/antonikonovalov/go-lang-idea-plugin/testData/psi/resolve/calls/CallToMethodWithTheSameNameAsFunctionAcrossPackages/p1,https://github.com/antonikonovalov/go-lang-idea-plugin/testData/psi/resolve/calls/CallToMethodWithTheSameNameAsFunctionAcrossPackages/p1,https://github.com/antonikonovalov/go-lang-idea-plugin
21,0,"Jul 31, 2012",0,"Oct 15, 2015",22 MB,0,35,1,https://github.com/antonikonovalov/go-lang-idea-plugin,github.com/antonikonovalov/go-lang-idea-plugin/testData/psi/resolve/vars/MultipleApplications/Application1,https://github.com/antonikonovalov/go-lang-idea-plugin/testData/psi/resolve/vars/MultipleApplications/Application1,https://github.com/antonikonovalov/go-lang-idea-plugin
0,0,"Sep 22, 2016",0,"Apr 25, 2019",350 KB,0,0,1,https://github.com/wanglam/tgen,github.com/wanglam/tgen/langs/swift,https://github.com/wanglam/tgen/langs/swift,https://github.com/wanglam/tgen
0,0,"Feb 16, 2016",0,"Nov 26, 2016",367 KB,0,53,1,https://github.com/timjwright/app-runner,github.com/timjwright/app-runner/sample-apps/golang,https://github.com/timjwright/app-runner/sample-apps/golang,https://github.com/timjwright/app-runner
23,0,"Jul 31, 2012",0,"Apr 11, 2016",52.9 MB,0,41,1,https://github.com/Fishbubble/go-lang-idea-plugin,github.com/Fishbubble/go-lang-idea-plugin/testData/psi/resolve/calls/ConversionToLocallyImportedType/test,https://github.com/Fishbubble/go-lang-idea-plugin/testData/psi/resolve/calls/ConversionToLocallyImportedType/test,https://github.com/Fishbubble/go-lang-idea-plugin
23,0,"Jul 31, 2012",0,"Apr 11, 2016",52.9 MB,0,41,1,https://github.com/Fishbubble/go-lang-idea-plugin,github.com/Fishbubble/go-lang-idea-plugin/testData/psi/resolve/vars/LocalPackageDefinitionsShouldBeResolvedFirst/package2,https://github.com/Fishbubble/go-lang-idea-plugin/testData/psi/resolve/vars/LocalPackageDefinitionsShouldBeResolvedFirst/package2,https://github.com/Fishbubble/go-lang-idea-plugin
23,0,"Jul 31, 2012",0,"Apr 11, 2016",52.9 MB,0,41,1,https://github.com/Fishbubble/go-lang-idea-plugin,github.com/Fishbubble/go-lang-idea-plugin/testData/psi/resolve/types/FromDefaultImportedPackage/test,https://github.com/Fishbubble/go-lang-idea-plugin/testData/psi/resolve/types/FromDefaultImportedPackage/test,https://github.com/Fishbubble/go-lang-idea-plugin
23,0,"Jul 31, 2012",0,"Apr 11, 2016",52.9 MB,0,41,1,https://github.com/Fishbubble/go-lang-idea-plugin,github.com/Fishbubble/go-lang-idea-plugin/testData/psi/resolve/types/CompositeLiteralFromImportedPackage/main,https://github.com/Fishbubble/go-lang-idea-plugin/testData/psi/resolve/types/CompositeLiteralFromImportedPackage/main,https://github.com/Fishbubble/go-lang-idea-plugin
23,0,"Jul 31, 2012",0,"Apr 11, 2016",52.9 MB,0,41,1,https://github.com/Fishbubble/go-lang-idea-plugin,github.com/Fishbubble/go-lang-idea-plugin/testData/psi/resolve/calls/RelativePackageReference/main,https://github.com/Fishbubble/go-lang-idea-plugin/testData/psi/resolve/calls/RelativePackageReference/main,https://github.com/Fishbubble/go-lang-idea-plugin
23,0,"Jul 31, 2012",0,"Apr 11, 2016",52.9 MB,0,41,1,https://github.com/Fishbubble/go-lang-idea-plugin,github.com/Fishbubble/go-lang-idea-plugin/testData/psi/resolve/vars/FromCustomImportedPackage/test,https://github.com/Fishbubble/go-lang-idea-plugin/testData/psi/resolve/vars/FromCustomImportedPackage/test,https://github.com/Fishbubble/go-lang-idea-plugin
13,0,"Jul 31, 2012",0,"Mar 26, 2015",19.6 MB,0,26,1,https://github.com/changboter/go-lang-idea-plugin,github.com/changboter/go-lang-idea-plugin/testData/psi/resolve/package/DefaultImportWithDifferentName/a/b,https://github.com/changboter/go-lang-idea-plugin/testData/psi/resolve/package/DefaultImportWithDifferentName/a/b,https://github.com/changboter/go-lang-idea-plugin
13,0,"Jul 31, 2012",0,"Mar 26, 2015",19.6 MB,0,26,1,https://github.com/changboter/go-lang-idea-plugin,github.com/changboter/go-lang-idea-plugin/testData/psi/resolve/calls/RelativePackageReferenceDeep/level1/main,https://github.com/changboter/go-lang-idea-plugin/testData/psi/resolve/calls/RelativePackageReferenceDeep/level1/main,https://github.com/changboter/go-lang-idea-plugin
6,0,"May 16, 2016",0,"Oct 30, 2018",190 KB,0,0,1,https://github.com/jpibarra1130/programmersguidetothegalaxy,github.com/jpibarra1130/programmersguidetothegalaxy/lambdas,https://github.com/jpibarra1130/programmersguidetothegalaxy/lambdas,https://github.com/jpibarra1130/programmersguidetothegalaxy
6,0,"May 16, 2016",0,"Oct 30, 2018",190 KB,0,0,1,https://github.com/jpibarra1130/programmersguidetothegalaxy,github.com/jpibarra1130/programmersguidetothegalaxy/ternary_operators,https://github.com/jpibarra1130/programmersguidetothegalaxy/ternary_operators,https://github.com/jpibarra1130/programmersguidetothegalaxy
6,0,"May 16, 2016",0,"Oct 30, 2018",190 KB,0,0,1,https://github.com/jpibarra1130/programmersguidetothegalaxy,github.com/jpibarra1130/programmersguidetothegalaxy/arrays_lists,https://github.com/jpibarra1130/programmersguidetothegalaxy/arrays_lists,https://github.com/jpibarra1130/programmersguidetothegalaxy
6,0,"May 16, 2016",0,"Oct 30, 2018",190 KB,0,0,1,https://github.com/jpibarra1130/programmersguidetothegalaxy,github.com/jpibarra1130/programmersguidetothegalaxy/variables,https://github.com/jpibarra1130/programmersguidetothegalaxy/variables,https://github.com/jpibarra1130/programmersguidetothegalaxy
6,0,"May 16, 2016",0,"Oct 30, 2018",190 KB,0,0,1,https://github.com/jpibarra1130/programmersguidetothegalaxy,github.com/jpibarra1130/programmersguidetothegalaxy/loops,https://github.com/jpibarra1130/programmersguidetothegalaxy/loops,https://github.com/jpibarra1130/programmersguidetothegalaxy
4,0,"Dec  3, 2015",0,"Oct 30, 2018",78.1 KB,0,0,1,https://github.com/WhiteBlue/hackathon-2015,github.com/WhiteBlue/hackathon-2015/hackathon-intro/benchmark,https://github.com/WhiteBlue/hackathon-2015/hackathon-intro/benchmark,https://github.com/WhiteBlue/hackathon-2015
1,0,"Jan 24, 2015",0,"Oct 30, 2018",65.4 KB,0,0,1,https://github.com/dsmontoya/Factoriales-Pablo,github.com/dsmontoya/Factoriales-Pablo/Go,https://github.com/dsmontoya/Factoriales-Pablo/Go,https://github.com/dsmontoya/Factoriales-Pablo
22,0,"Jul 31, 2012",0,"Feb 10, 2016",51.1 MB,0,38,1,https://github.com/more-free/go-lang-idea-plugin,github.com/more-free/go-lang-idea-plugin/testData/performance,https://github.com/more-free/go-lang-idea-plugin/testData/performance,https://github.com/more-free/go-lang-idea-plugin
4,0,"Dec  3, 2015",0,"Oct 30, 2018",78.1 KB,0,0,1,https://github.com/WhiteBlue/hackathon-2015,github.com/WhiteBlue/hackathon-2015/hackathon-go-hit9/v,https://github.com/WhiteBlue/hackathon-2015/hackathon-go-hit9/v,https://github.com/WhiteBlue/hackathon-2015
3,0,"Jun  9, 2016",0,"Oct 30, 2018",147 KB,0,0,1,https://github.com/liu-rui/WebFrameworkBenchmark,github.com/liu-rui/WebFrameworkBenchmark/benchmarks/go,https://github.com/liu-rui/WebFrameworkBenchmark/benchmarks/go,https://github.com/liu-rui/WebFrameworkBenchmark
1,0,"Feb  2, 2016",0,"Nov  7, 2017",30.8 MB,0,0,2,https://github.com/WingkaiHo/zabbix-rbd-cloudstack-monitoring,github.com/WingkaiHo/zabbix-rbd-cloudstack-monitoring/zabbix/zabbix-add-interface,https://github.com/WingkaiHo/zabbix-rbd-cloudstack-monitoring/zabbix/zabbix-add-interface,https://github.com/WingkaiHo/zabbix-rbd-cloudstack-monitoring
1,0,"Apr 10, 2016",0,"Dec 22, 2017",168 KB,0,0,1,https://github.com/WhiteBlue/JavaAlgorithm,github.com/WhiteBlue/JavaAlgorithm/old/test,https://github.com/WhiteBlue/JavaAlgorithm/old/test,https://github.com/WhiteBlue/JavaAlgorithm
1,0,"Apr 10, 2016",0,"Dec 22, 2017",168 KB,0,0,1,https://github.com/WhiteBlue/JavaAlgorithm,github.com/WhiteBlue/JavaAlgorithm/old/mergesort,https://github.com/WhiteBlue/JavaAlgorithm/old/mergesort,https://github.com/WhiteBlue/JavaAlgorithm
1,0,"Mar 18, 2015",0,"Aug 15, 2018",1.36 MB,0,0,1,https://github.com/smallnest/ArticleCodes,github.com/smallnest/ArticleCodes/cmd,https://github.com/smallnest/ArticleCodes/cmd,https://github.com/smallnest/ArticleCodes
2,0,"Apr  7, 2016",0,"Oct 30, 2018",10.1 MB,0,0,1,https://github.com/kingsmiler/Jax-RS-Performance-Comparison,github.com/kingsmiler/Jax-RS-Performance-Comparison/go,https://github.com/kingsmiler/Jax-RS-Performance-Comparison/go,https://github.com/kingsmiler/Jax-RS-Performance-Comparison
1,0,"Apr 10, 2016",0,"Dec 22, 2017",168 KB,0,0,1,https://github.com/whiteblue/JavaAlgorithm,github.com/whiteblue/JavaAlgorithm/old/mergesort,https://github.com/whiteblue/JavaAlgorithm/old/mergesort,https://github.com/whiteblue/JavaAlgorithm
1,0,"Apr 10, 2016",0,"Dec 22, 2017",168 KB,0,0,1,https://github.com/whiteblue/JavaAlgorithm,github.com/whiteblue/JavaAlgorithm/old/linkedlist,https://github.com/whiteblue/JavaAlgorithm/old/linkedlist,https://github.com/whiteblue/JavaAlgorithm
26,0,"Mar 25, 2015",0,"Feb  9, 2017",25.9 MB,0,0,1,https://github.com/magiczhao/bazel,github.com/magiczhao/bazel/tools/go,https://github.com/magiczhao/bazel/tools/go,https://github.com/magiczhao/bazel
23,0,"Apr 15, 2016",0,"Oct 20, 2018",52.9 MB,0,0,1,https://github.com/eclanp/go-lang-idea-plugin,github.com/eclanp/go-lang-idea-plugin/testData/marker,https://github.com/eclanp/go-lang-idea-plugin/testData/marker,https://github.com/eclanp/go-lang-idea-plugin
14,0,"Jul 31, 2012",0,"Apr 26, 2015",19.9 MB,0,27,1,https://github.com/caiqfrog/go-lang-idea-plugin,github.com/caiqfrog/go-lang-idea-plugin/testData/spellchecker,https://github.com/caiqfrog/go-lang-idea-plugin/testData/spellchecker,https://github.com/caiqfrog/go-lang-idea-plugin
1,0,"Jul 13, 2016",0,"Dec 10, 2017",230 KB,0,0,1,https://github.com/nladuo/android-push,github.com/nladuo/android-push/android-push-server,https://github.com/nladuo/android-push/android-push-server,https://github.com/nladuo/android-push
2,0,"Oct 22, 2015",0,"Jan 24, 2017",130 KB,0,0,1,https://github.com/shesuyo/sms,github.com/shesuyo/sms/thirdparty/go,https://github.com/shesuyo/sms/thirdparty/go,https://github.com/shesuyo/sms
0,0,"Oct 16, 2014",0,"Mar 26, 2018",1.05 MB,0,0,1,https://github.com/n0needt0/zmqplay,github.com/n0needt0/zmqplay/examples/Go,https://github.com/n0needt0/zmqplay/examples/Go,https://github.com/n0needt0/zmqplay
27,0,"Jul 31, 2012",0,"Apr 11, 2016",66 MB,0,41,0,https://github.com/maxwell92/go-lang-idea-plugin,github.com/maxwell92/go-lang-idea-plugin/testData/marker,https://github.com/maxwell92/go-lang-idea-plugin/testData/marker,https://github.com/maxwell92/go-lang-idea-plugin
1,0,"Mar  7, 2016",0,"Feb 16, 2018",26.4 KB,0,0,1,https://github.com/rendon/hfdp,github.com/rendon/hfdp/observer/go,https://github.com/rendon/hfdp/observer/go,https://github.com/rendon/hfdp
1,0,"Aug  7, 2014",0,"Mar  3, 2017",137 KB,0,0,1,https://github.com/cowboyrushforth/cross_platform_snippets,github.com/cowboyrushforth/cross_platform_snippets/word_score/go,https://github.com/cowboyrushforth/cross_platform_snippets/word_score/go,https://github.com/cowboyrushforth/cross_platform_snippets
14,0,"Jul 31, 2012",0,"Apr 26, 2015",19.9 MB,0,27,1,https://github.com/caiqfrog/go-lang-idea-plugin,github.com/caiqfrog/go-lang-idea-plugin/testData/quickfixes/create-type,https://github.com/caiqfrog/go-lang-idea-plugin/testData/quickfixes/create-type,https://github.com/caiqfrog/go-lang-idea-plugin
22,0,"Jul 31, 2012",0,"Feb 10, 2016",51.1 MB,0,38,1,https://github.com/more-free/go-lang-idea-plugin,github.com/more-free/go-lang-idea-plugin/testData/selectWord/stringLiteral,https://github.com/more-free/go-lang-idea-plugin/testData/selectWord/stringLiteral,https://github.com/more-free/go-lang-idea-plugin
27,0,"Jul 31, 2012",0,"Apr 11, 2016",66 MB,0,41,0,https://github.com/maxwell92/go-lang-idea-plugin,github.com/maxwell92/go-lang-idea-plugin/testData/quickfixes/add-comma,https://github.com/maxwell92/go-lang-idea-plugin/testData/quickfixes/add-comma,https://github.com/maxwell92/go-lang-idea-plugin
27,0,"Jul 31, 2012",0,"Apr 11, 2016",66 MB,0,41,0,https://github.com/maxwell92/go-lang-idea-plugin,github.com/maxwell92/go-lang-idea-plugin/testData/quickfixes/rename-function,https://github.com/maxwell92/go-lang-idea-plugin/testData/quickfixes/rename-function,https://github.com/maxwell92/go-lang-idea-plugin
2,0,"Nov  6, 2015",0,"Mar  6, 2017",43.9 KB,0,0,3,https://github.com/s1na/pds-project,github.com/s1na/pds-project,http://go-search.org/view?id=github.com/s1na/pds-project,https://github.com/s1na/pds-project
2,0,"Oct 20, 2015",0,"Mar 24, 2017",1.6 MB,0,0,1,https://github.com/emersion/miko,github.com/emersion/miko/server/message/handler,https://github.com/emersion/miko/server/message/handler,https://github.com/emersion/miko
2,0,"Oct 20, 2015",0,"Mar 24, 2017",1.6 MB,0,0,1,https://github.com/emersion/miko,github.com/emersion/miko/server/terrain,https://github.com/emersion/miko/server/terrain,https://github.com/emersion/miko
2,0,"Oct 20, 2015",0,"Mar 24, 2017",1.6 MB,0,0,1,https://github.com/emersion/miko,github.com/emersion/miko/server/crypto,https://github.com/emersion/miko/server/crypto,https://github.com/emersion/miko
23,0,"Apr 15, 2016",0,"Oct 29, 2018",52.9 MB,0,0,1,https://github.com/eclanp/go-lang-idea-plugin,github.com/eclanp/go-lang-idea-plugin/testData/psi/resolve/calls/ConversionToImportedType/test,https://github.com/eclanp/go-lang-idea-plugin/testData/psi/resolve/calls/ConversionToImportedType/test,https://github.com/eclanp/go-lang-idea-plugin
23,0,"Apr 15, 2016",0,"Oct 29, 2018",52.9 MB,0,0,1,https://github.com/eclanp/go-lang-idea-plugin,github.com/eclanp/go-lang-idea-plugin/testData/psi/resolve/calls/CallToMethodWithTheSameNameAsFunctionAcrossPackages/p1,https://github.com/eclanp/go-lang-idea-plugin/testData/psi/resolve/calls/CallToMethodWithTheSameNameAsFunctionAcrossPackages/p1,https://github.com/eclanp/go-lang-idea-plugin
23,0,"Apr 15, 2016",0,"Oct 29, 2018",52.9 MB,0,0,1,https://github.com/eclanp/go-lang-idea-plugin,github.com/eclanp/go-lang-idea-plugin/testData/psi/resolve/calls/ConversionToImportedFunction/test,https://github.com/eclanp/go-lang-idea-plugin/testData/psi/resolve/calls/ConversionToImportedFunction/test,https://github.com/eclanp/go-lang-idea-plugin
23,0,"Apr 15, 2016",0,"Oct 29, 2018",52.9 MB,0,0,1,https://github.com/eclanp/go-lang-idea-plugin,github.com/eclanp/go-lang-idea-plugin/testData/psi/resolve/vars/FromInjectedImportedPackage/test,https://github.com/eclanp/go-lang-idea-plugin/testData/psi/resolve/vars/FromInjectedImportedPackage/test,https://github.com/eclanp/go-lang-idea-plugin
23,0,"Apr 15, 2016",0,"Oct 29, 2018",52.9 MB,0,0,1,https://github.com/eclanp/go-lang-idea-plugin,github.com/eclanp/go-lang-idea-plugin/testData/psi/resolve/calls/CallToMethodViaShortVar/test,https://github.com/eclanp/go-lang-idea-plugin/testData/psi/resolve/calls/CallToMethodViaShortVar/test,https://github.com/eclanp/go-lang-idea-plugin
23,0,"Apr 15, 2016",0,"Oct 29, 2018",52.9 MB,0,0,1,https://github.com/eclanp/go-lang-idea-plugin,github.com/eclanp/go-lang-idea-plugin/testData/psi/resolve/struct/DirectPrivateFieldFromImportedPackage/pack,https://github.com/eclanp/go-lang-idea-plugin/testData/psi/resolve/struct/DirectPrivateFieldFromImportedPackage/pack,https://github.com/eclanp/go-lang-idea-plugin
1,0,"May  1, 2016",0,"Oct 20, 2018",3.93 MB,0,0,1,https://github.com/josebiro/lampcontrol,github.com/josebiro/lampcontrol/neopixel,https://github.com/josebiro/lampcontrol/neopixel,https://github.com/josebiro/lampcontrol
0,0,"Apr 13, 2012",1,"Jul 17, 2016",35.3 MB,0,16,2,https://github.com/keithballdotnet/swagger-codegen,github.com/keithballdotnet/swagger-codegen/samples/server/petstore/go-api-server/go,https://github.com/keithballdotnet/swagger-codegen/samples/server/petstore/go-api-server/go,https://github.com/keithballdotnet/swagger-codegen
0,0,"Apr 13, 2012",1,"Jul 17, 2016",35.3 MB,0,16,2,https://github.com/keithballdotnet/swagger-codegen,github.com/keithballdotnet/swagger-codegen/samples/client/petstore/go/go-petstore,https://github.com/keithballdotnet/swagger-codegen/samples/client/petstore/go/go-petstore,https://github.com/keithballdotnet/swagger-codegen
23,0,"Apr 15, 2016",0,"Oct 20, 2018",52.9 MB,0,0,1,https://github.com/eclanp/go-lang-idea-plugin,github.com/eclanp/go-lang-idea-plugin/testData/psi/resolve/types/FromMultipleImportedPackage,https://github.com/eclanp/go-lang-idea-plugin/testData/psi/resolve/types/FromMultipleImportedPackage,https://github.com/eclanp/go-lang-idea-plugin
23,0,"Apr 15, 2016",0,"Oct 20, 2018",52.9 MB,0,0,1,https://github.com/eclanp/go-lang-idea-plugin,github.com/eclanp/go-lang-idea-plugin/testData/psi/resolve/types/FromCustomImportedPackage,https://github.com/eclanp/go-lang-idea-plugin/testData/psi/resolve/types/FromCustomImportedPackage,https://github.com/eclanp/go-lang-idea-plugin
13,0,"Jul 31, 2012",0,"Mar 26, 2015",19.6 MB,0,26,1,https://github.com/changboter/go-lang-idea-plugin,github.com/changboter/go-lang-idea-plugin/testData/psi/resolve/types/FromDefaultImportedPackage/test,https://github.com/changboter/go-lang-idea-plugin/testData/psi/resolve/types/FromDefaultImportedPackage/test,https://github.com/changboter/go-lang-idea-plugin
13,0,"Jul 31, 2012",0,"Mar 26, 2015",19.6 MB,0,26,1,https://github.com/changboter/go-lang-idea-plugin,github.com/changboter/go-lang-idea-plugin/testData/psi/resolve/vars/MultipleApplications/Application2,https://github.com/changboter/go-lang-idea-plugin/testData/psi/resolve/vars/MultipleApplications/Application2,https://github.com/changboter/go-lang-idea-plugin
13,0,"Jul 31, 2012",0,"Mar 26, 2015",19.6 MB,0,26,1,https://github.com/changboter/go-lang-idea-plugin,github.com/changboter/go-lang-idea-plugin/testData/psi/resolve/vars/FromCustomImportedPackage/test,https://github.com/changboter/go-lang-idea-plugin/testData/psi/resolve/vars/FromCustomImportedPackage/test,https://github.com/changboter/go-lang-idea-plugin
13,0,"Jul 31, 2012",0,"Mar 26, 2015",19.6 MB,0,26,1,https://github.com/changboter/go-lang-idea-plugin,github.com/changboter/go-lang-idea-plugin/testData/psi/resolve/types/FromMixedCaseImportedPackage/dataTier,https://github.com/changboter/go-lang-idea-plugin/testData/psi/resolve/types/FromMixedCaseImportedPackage/dataTier,https://github.com/changboter/go-lang-idea-plugin
13,0,"Jul 31, 2012",0,"Mar 26, 2015",19.6 MB,0,26,1,https://github.com/changboter/go-lang-idea-plugin,github.com/changboter/go-lang-idea-plugin/testData/psi/resolve/calls/ConversionToLocallyImportedType/test,https://github.com/changboter/go-lang-idea-plugin/testData/psi/resolve/calls/ConversionToLocallyImportedType/test,https://github.com/changboter/go-lang-idea-plugin
23,0,"Jul 31, 2012",0,"Apr 11, 2016",52.9 MB,0,41,1,https://github.com/Fishbubble/go-lang-idea-plugin,github.com/Fishbubble/go-lang-idea-plugin/testData/psi/resolve/calls/CallToDifferentBuildTargetFiles,https://github.com/Fishbubble/go-lang-idea-plugin/testData/psi/resolve/calls/CallToDifferentBuildTargetFiles,https://github.com/Fishbubble/go-lang-idea-plugin
23,0,"Jul 31, 2012",0,"Apr 11, 2016",52.9 MB,0,41,1,https://github.com/Fishbubble/go-lang-idea-plugin,github.com/Fishbubble/go-lang-idea-plugin/testData/psi/resolve/types/FromMixedCaseImportedPackage,https://github.com/Fishbubble/go-lang-idea-plugin/testData/psi/resolve/types/FromMixedCaseImportedPackage,https://github.com/Fishbubble/go-lang-idea-plugin
23,0,"Jul 31, 2012",0,"Apr 11, 2016",52.9 MB,0,41,1,https://github.com/Fishbubble/go-lang-idea-plugin,github.com/Fishbubble/go-lang-idea-plugin/testData/psi/resolve/calls/ConversionToLocallyImportedType,https://github.com/Fishbubble/go-lang-idea-plugin/testData/psi/resolve/calls/ConversionToLocallyImportedType,https://github.com/Fishbubble/go-lang-idea-plugin
23,0,"Jul 31, 2012",0,"Apr 11, 2016",52.9 MB,0,41,1,https://github.com/Fishbubble/go-lang-idea-plugin,github.com/Fishbubble/go-lang-idea-plugin/testData/psi/resolve/types,https://github.com/Fishbubble/go-lang-idea-plugin/testData/psi/resolve/types,https://github.com/Fishbubble/go-lang-idea-plugin
23,0,"Jul 31, 2012",0,"Apr 11, 2016",52.9 MB,0,41,1,https://github.com/Fishbubble/go-lang-idea-plugin,github.com/Fishbubble/go-lang-idea-plugin/testData/selectWord/block,https://github.com/Fishbubble/go-lang-idea-plugin/testData/selectWord/block,https://github.com/Fishbubble/go-lang-idea-plugin
23,0,"Jul 31, 2012",0,"Apr 11, 2016",52.9 MB,0,41,1,https://github.com/Fishbubble/go-lang-idea-plugin,github.com/Fishbubble/go-lang-idea-plugin/testData/psi/resolve/vars,https://github.com/Fishbubble/go-lang-idea-plugin/testData/psi/resolve/vars,https://github.com/Fishbubble/go-lang-idea-plugin
23,0,"Jul 31, 2012",0,"Apr 11, 2016",52.9 MB,0,41,1,https://github.com/Fishbubble/go-lang-idea-plugin,github.com/Fishbubble/go-lang-idea-plugin/testData/quickfixes/global-constant,https://github.com/Fishbubble/go-lang-idea-plugin/testData/quickfixes/global-constant,https://github.com/Fishbubble/go-lang-idea-plugin
19,0,"Jul 31, 2012",0,"Sep 29, 2015",21.2 MB,0,34,1,https://github.com/Sas0ri/go-lang-idea-plugin,github.com/Sas0ri/go-lang-idea-plugin/testData/psi/resolve/types/FromMixedCaseImportedPackage,https://github.com/Sas0ri/go-lang-idea-plugin/testData/psi/resolve/types/FromMixedCaseImportedPackage,https://github.com/Sas0ri/go-lang-idea-plugin
19,0,"Jul 31, 2012",0,"Sep 29, 2015",21.2 MB,0,34,1,https://github.com/Sas0ri/go-lang-idea-plugin,github.com/Sas0ri/go-lang-idea-plugin/testData/psi/resolve/types/FromCustomImportedPackage,https://github.com/Sas0ri/go-lang-idea-plugin/testData/psi/resolve/types/FromCustomImportedPackage,https://github.com/Sas0ri/go-lang-idea-plugin
23,0,"Jul 31, 2012",0,"Apr 11, 2016",52.9 MB,0,41,1,https://github.com/Fishbubble/go-lang-idea-plugin,github.com/Fishbubble/go-lang-idea-plugin/testData/psi/resolve/types/FromDefaultImportedPackage,https://github.com/Fishbubble/go-lang-idea-plugin/testData/psi/resolve/types/FromDefaultImportedPackage,https://github.com/Fishbubble/go-lang-idea-plugin
0,0,"Apr 11, 2013",0,"May 15, 2018",1.73 MB,0,0,0,https://github.com/inthecloud247/Android-Terminal-Emulator,github.com/inthecloud247/Android-Terminal-Emulator/tools,https://github.com/inthecloud247/Android-Terminal-Emulator/tools,https://github.com/inthecloud247/Android-Terminal-Emulator
0,0,"Jul  7, 2015",0,"May 31, 2018",1.48 MB,0,0,1,https://github.com/vosst/ctci,github.com/vosst/ctci/go/chapter02/stack,https://github.com/vosst/ctci/go/chapter02/stack,https://github.com/vosst/ctci
27,0,"Jul 31, 2012",0,"Apr 11, 2016",66 MB,0,41,0,https://github.com/maxwell92/go-lang-idea-plugin,github.com/maxwell92/go-lang-idea-plugin/testData/psi/resolve/vars,https://github.com/maxwell92/go-lang-idea-plugin/testData/psi/resolve/vars,https://github.com/maxwell92/go-lang-idea-plugin
